2025-11-15 04:01:20,353 - __main__ - INFO - Starting keyframe extraction system in supervision mode
2025-11-15 04:01:20,353 - __main__ - INFO - Using device: cuda:0
2025-11-15 04:01:20,353 - __main__ - INFO - Cache directory: .cache
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - STEP 1: GENERATING TEACHER SUPERVISION
2025-11-15 04:01:20,353 - __main__ - INFO - ============================================================
2025-11-15 04:01:20,353 - __main__ - INFO - Starting teacher supervision generation...
2025-11-15 04:01:20,353 - keyframe_extraction.teacher_model - INFO - Loading teacher model from /data/share/qwen/Qwen2.5-VL-7B-Instruct
2025-11-15 04:01:30,631 - keyframe_extraction.teacher_model - INFO - Teacher model loaded successfully
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Loaded 31527 samples from beauty domain
2025-11-15 04:01:30,809 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Loaded 32824 samples from sports domain
2025-11-15 04:01:30,994 - keyframe_extraction.frame_scoring - INFO - Limited to 5 samples for prototyping
2025-11-15 04:01:30,998 - keyframe_extraction.frame_scoring - INFO - Loaded total 9 videos from 2 domains
2025-11-15 04:01:31,002 - __main__ - INFO - Loaded 9 videos for supervision generation
2025-11-15 04:01:31,003 - keyframe_extraction.frame_scoring - INFO - Computing frame importance scores for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,026 - keyframe_extraction.video_loader - INFO - Loaded cached frames for https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/v2/ab1b0dd9-52c7-5cc0-a58e-c1852fe65ff8/ShortForm-Generic-480p-16-9-1409173089793-rpcbe5.mp4
2025-11-15 04:01:31,244 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpyn5g9k3w.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:12:37,937 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuj1ttuy5.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 07:12:50,461 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl6u916zi.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 07:13:02,992 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx3_9ci4x.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 07:13:15,520 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpcla03m80.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 07:13:28,080 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpk_fzl9cy.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 07:13:40,747 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkh47gtj8.mp4', total_frames=17, video_fps=2.0, time=0.071s
2025-11-15 07:13:53,375 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5n517uzq.mp4', total_frames=16, video_fps=2.0, time=0.050s
2025-11-15 07:14:05,965 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg1fy39u_.mp4', total_frames=17, video_fps=2.0, time=0.048s
2025-11-15 07:14:18,634 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmpgz1j7m.mp4', total_frames=16, video_fps=2.0, time=0.057s
2025-11-15 07:14:31,116 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpeblnyt7d.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 07:14:43,644 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpo55ere02.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 07:14:56,128 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjmdedg84.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 07:15:08,700 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfs5t9ll7.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 07:15:21,185 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5jmd747t.mp4', total_frames=17, video_fps=2.0, time=0.031s
2025-11-15 07:15:33,724 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg6jqb4gt.mp4', total_frames=16, video_fps=2.0, time=0.024s
2025-11-15 07:15:46,368 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpf11vngwd.mp4', total_frames=17, video_fps=2.0, time=0.057s
2025-11-15 07:15:58,881 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpiocpgot0.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:16:11,428 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpl22jfc99.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 07:16:24,011 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1gvg2b0j.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 07:16:36,648 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6qlq3qyo.mp4', total_frames=17, video_fps=2.0, time=0.058s
2025-11-15 07:16:49,197 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfffz7wdn.mp4', total_frames=16, video_fps=2.0, time=0.036s
2025-11-15 07:17:01,763 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbc1ltl02.mp4', total_frames=17, video_fps=2.0, time=0.049s
2025-11-15 07:17:14,306 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5mrvj15h.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 07:17:27,039 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7kd75obn.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 07:17:39,481 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjupz41hl.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:17:51,944 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpg8ikd9r_.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 07:18:04,389 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp809e2y5r.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 07:18:17,082 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2m3mta_6.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 07:18:29,568 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9k1tkkfx.mp4', total_frames=16, video_fps=2.0, time=0.050s
2025-11-15 07:18:42,110 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj_9_wzpc.mp4', total_frames=17, video_fps=2.0, time=0.048s
2025-11-15 07:18:54,722 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1ykf5ohp.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 07:19:07,345 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpngjzixq2.mp4', total_frames=17, video_fps=2.0, time=0.051s
2025-11-15 07:19:19,852 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpe1km60u4.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 07:19:32,325 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmptzzd7u1q.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 07:19:44,898 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpf62u_98b.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:19:57,397 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp6t36xc86.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 07:20:09,876 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp34_kgm07.mp4', total_frames=16, video_fps=2.0, time=0.027s
2025-11-15 07:20:22,376 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpb_w1h0va.mp4', total_frames=17, video_fps=2.0, time=0.045s
2025-11-15 07:20:34,876 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmph9uk7q85.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 07:20:47,450 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9r3pmdom.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 07:20:59,978 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppqhf9rfi.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:21:12,464 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpacskhq0z.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 07:21:24,990 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj9ft7h8v.mp4', total_frames=16, video_fps=2.0, time=0.026s
2025-11-15 07:21:37,612 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppx1yc4jv.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 07:21:50,136 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphoo_yfb_.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:22:02,649 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2vlrww4_.mp4', total_frames=17, video_fps=2.0, time=0.041s
2025-11-15 07:22:15,079 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxq8hh2lf.mp4', total_frames=16, video_fps=2.0, time=0.052s
2025-11-15 07:22:27,580 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp11eby27g.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 07:22:40,104 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbgml3lvb.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 07:22:52,528 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpim7lr7e8.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 07:23:05,008 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj9k34kz7.mp4', total_frames=16, video_fps=2.0, time=0.030s
2025-11-15 07:23:17,457 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpaqww66rw.mp4', total_frames=17, video_fps=2.0, time=0.028s
2025-11-15 07:23:30,030 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmps13nafmb.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 07:23:42,561 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4vs926jg.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:23:55,507 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzhoizniv.mp4', total_frames=16, video_fps=2.0, time=0.033s
2025-11-15 07:24:08,038 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp_xmljxh5.mp4', total_frames=17, video_fps=2.0, time=0.048s
2025-11-15 07:24:20,631 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpn51d06hl.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 07:24:33,103 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxr8orxfs.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 07:24:46,100 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpv4k9tyr2.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 07:24:58,580 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8ekvnkho.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 07:25:11,086 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy8qe8kb_.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 07:25:23,492 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmppqfyhwjt.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 07:25:35,970 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx3pu11yr.mp4', total_frames=16, video_fps=2.0, time=0.031s
2025-11-15 07:25:48,426 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmp09j35w.mp4', total_frames=17, video_fps=2.0, time=0.027s
2025-11-15 07:26:00,860 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp3hp38gyi.mp4', total_frames=16, video_fps=2.0, time=0.027s
2025-11-15 07:26:13,392 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp43d8lf1s.mp4', total_frames=17, video_fps=2.0, time=0.056s
2025-11-15 07:26:25,951 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpk5gckpat.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 07:26:38,496 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxbg3sric.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 07:26:51,088 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpuqoj5s0u.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 07:27:03,650 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp40bsz_9f.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:27:16,176 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpm3nfp8gy.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 07:27:28,780 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpppqdwsxp.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 07:27:41,257 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1zftm7d8.mp4', total_frames=16, video_fps=2.0, time=0.044s
2025-11-15 07:27:53,748 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpkiu1j0gl.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:28:06,275 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpxjt0za4l.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 07:28:18,790 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpjb8oda8p.mp4', total_frames=17, video_fps=2.0, time=0.043s
2025-11-15 07:28:31,384 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmprug4jmid.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 07:28:43,963 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0w8e35zx.mp4', total_frames=17, video_fps=2.0, time=0.036s
2025-11-15 07:28:56,528 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4ohla2gc.mp4', total_frames=16, video_fps=2.0, time=0.034s
2025-11-15 07:29:09,116 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4yczw8p4.mp4', total_frames=17, video_fps=2.0, time=0.044s
2025-11-15 07:29:21,635 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7vcmvv53.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 07:29:34,194 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpupf2ra_j.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:29:46,648 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpifehk9y4.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 07:29:59,161 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpevwjwdvh.mp4', total_frames=17, video_fps=2.0, time=0.033s
2025-11-15 07:30:11,633 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2hpbyow0.mp4', total_frames=16, video_fps=2.0, time=0.032s
2025-11-15 07:30:24,058 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvnf5i0es.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 07:30:36,605 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpd0k8pn5m.mp4', total_frames=16, video_fps=2.0, time=0.049s
2025-11-15 07:30:49,123 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpogl15ykj.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 07:31:01,570 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8iot99r_.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:31:14,501 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzcql84j8.mp4', total_frames=17, video_fps=2.0, time=0.055s
2025-11-15 07:31:26,947 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9s_iczy8.mp4', total_frames=16, video_fps=2.0, time=0.029s
2025-11-15 07:31:39,400 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2tawrutx.mp4', total_frames=17, video_fps=2.0, time=0.029s
2025-11-15 07:31:51,920 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8hrrkzcr.mp4', total_frames=16, video_fps=2.0, time=0.052s
2025-11-15 07:32:04,385 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9og2et04.mp4', total_frames=17, video_fps=2.0, time=0.037s
2025-11-15 07:32:16,877 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp26z4ud08.mp4', total_frames=16, video_fps=2.0, time=0.042s
2025-11-15 07:32:29,370 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz1_phh4l.mp4', total_frames=17, video_fps=2.0, time=0.032s
2025-11-15 07:32:41,886 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp75_cd94y.mp4', total_frames=16, video_fps=2.0, time=0.039s
2025-11-15 07:32:54,537 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpd6dwfsgd.mp4', total_frames=17, video_fps=2.0, time=0.060s
2025-11-15 07:33:07,078 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4o9ju2wq.mp4', total_frames=16, video_fps=2.0, time=0.047s
2025-11-15 07:33:19,704 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwqfk1nqy.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 07:33:32,241 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpas7g2b59.mp4', total_frames=16, video_fps=2.0, time=0.041s
2025-11-15 07:33:44,842 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmplmnpafhp.mp4', total_frames=17, video_fps=2.0, time=0.042s
2025-11-15 07:33:57,390 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpfonhzrzi.mp4', total_frames=16, video_fps=2.0, time=0.046s
2025-11-15 07:34:09,900 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0pjx4c8t.mp4', total_frames=17, video_fps=2.0, time=0.046s
2025-11-15 07:34:22,686 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpe5zqfih4.mp4', total_frames=16, video_fps=2.0, time=0.040s
2025-11-15 07:34:35,274 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpk069lc3b.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 07:34:47,805 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpe39j4c6c.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 07:35:00,317 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9r0qe63n.mp4', total_frames=17, video_fps=2.0, time=0.038s
2025-11-15 07:35:12,890 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpbpgjqezc.mp4', total_frames=16, video_fps=2.0, time=0.035s
2025-11-15 07:35:25,539 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp9k0zn274.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 07:35:38,097 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmponfozyh2.mp4', total_frames=16, video_fps=2.0, time=0.037s
2025-11-15 07:35:50,695 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8jxzuprd.mp4', total_frames=17, video_fps=2.0, time=0.058s
2025-11-15 07:36:03,260 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpc2lh6hsq.mp4', total_frames=16, video_fps=2.0, time=0.063s
2025-11-15 07:36:16,063 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpt_iokdx4.mp4', total_frames=17, video_fps=2.0, time=0.062s
2025-11-15 07:36:28,750 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpy0lsm228.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 07:36:41,376 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqy5s1kft.mp4', total_frames=17, video_fps=2.0, time=0.049s
2025-11-15 07:36:53,984 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp8nk4z7bp.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 07:37:06,589 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpr7e7ylcq.mp4', total_frames=17, video_fps=2.0, time=0.054s
2025-11-15 07:37:19,158 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx8us90bn.mp4', total_frames=16, video_fps=2.0, time=0.057s
2025-11-15 07:37:31,792 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp52xo_lfw.mp4', total_frames=17, video_fps=2.0, time=0.072s
2025-11-15 07:37:44,413 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpe2d3ixn8.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 07:37:56,977 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwooknyja.mp4', total_frames=17, video_fps=2.0, time=0.039s
2025-11-15 07:38:09,690 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp7a5icbsj.mp4', total_frames=16, video_fps=2.0, time=0.038s
2025-11-15 07:38:22,332 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpmvz12397.mp4', total_frames=17, video_fps=2.0, time=0.066s
2025-11-15 07:38:34,914 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpa_l1us8p.mp4', total_frames=16, video_fps=2.0, time=0.051s
2025-11-15 07:38:47,580 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp93i_syf7.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:39:00,241 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp4_qzvbhr.mp4', total_frames=16, video_fps=2.0, time=0.060s
2025-11-15 07:39:12,855 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzjal9djd.mp4', total_frames=17, video_fps=2.0, time=0.053s
2025-11-15 07:39:25,514 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp0n8uq4bg.mp4', total_frames=16, video_fps=2.0, time=0.044s
2025-11-15 07:39:38,110 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpx49kp_al.mp4', total_frames=17, video_fps=2.0, time=0.055s
2025-11-15 07:39:50,814 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqozix7wr.mp4', total_frames=16, video_fps=2.0, time=0.048s
2025-11-15 07:40:03,434 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpzuikh23w.mp4', total_frames=17, video_fps=2.0, time=0.035s
2025-11-15 07:40:16,063 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpvi4o1flg.mp4', total_frames=16, video_fps=2.0, time=0.053s
2025-11-15 07:40:28,679 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpwdomipo0.mp4', total_frames=17, video_fps=2.0, time=0.040s
2025-11-15 07:40:41,299 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5nz6dciu.mp4', total_frames=16, video_fps=2.0, time=0.043s
2025-11-15 07:40:53,932 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpnne4kzmd.mp4', total_frames=17, video_fps=2.0, time=0.048s
2025-11-15 07:41:06,560 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpz0uk8tyh.mp4', total_frames=16, video_fps=2.0, time=0.061s
2025-11-15 07:41:19,280 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp2dvi8xe2.mp4', total_frames=17, video_fps=2.0, time=0.058s
2025-11-15 07:41:31,956 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmphddxck9b.mp4', total_frames=16, video_fps=2.0, time=0.057s
2025-11-15 07:41:44,594 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp5mmpvqpy.mp4', total_frames=17, video_fps=2.0, time=0.034s
2025-11-15 07:41:57,285 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp1fcligwm.mp4', total_frames=16, video_fps=2.0, time=0.049s
2025-11-15 07:42:09,995 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpaa1lu1g0.mp4', total_frames=17, video_fps=2.0, time=0.047s
2025-11-15 07:42:22,698 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpj1k8rgcn.mp4', total_frames=16, video_fps=2.0, time=0.045s
2025-11-15 07:42:35,304 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpt1pyeo3x.mp4', total_frames=17, video_fps=2.0, time=0.066s
2025-11-15 07:42:47,934 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmp63x_iryb.mp4', total_frames=16, video_fps=2.0, time=0.046s
2025-11-15 07:43:00,521 - qwen_vl_utils.vision_process - INFO - decord:  video_path='/tmp/tmpqv18jg4h.mp4', total_frames=17, video_fps=2.0, time=0.043s
